"naid","workingStartDate","workingEndDate","workingDateLabel","dateBasis","title","localId","seriesNaid","seriesTitle","chapter","routing","reviewTopics","reviewFocus","reviewKeyExtent","markerStatus","markerRecordGroup","markerSeries","markerSubseries","hasOnlinePdf","pdfPages","pdfBytes","catalogPdfBytes","pdfByteBasis","accessStatus","ocrCharacterCount","memosToPresident","memosToScowcroft","memorandaOfConversation","meetingRecords","withdrawalSheets","economicSignalTotal","economySignals","financeSignals","tradeSignals","assistanceSanctionsSignals","energySignals","agricultureSignals","treasurySignals","archivalLocator","provenanceStem","catalogUrl","pdfUrl"
"366552315","1991-05-01","1991-05-31","May 1991","Folder title month","May 1991","85052-005","74785758","Brent Scowcroft Schedule Files","Series context and cross-volume routing","Reference context","","","","verified","George H.W. Bush Presidential Records","Schedule Files","","true","0","3405217","1234","HTTP Content-Length","Restricted - Possibly","14258","0","0","0","0","5","6","0","4","2","0","0","0","0","George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Schedule Files, OA/ID 85052–005, May 1991.","Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Schedule Files, OA/ID 85052–005, May 1991.","https://catalog.archives.gov/id/366552315","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-gbs/74785758/41-bpr-scow-schedule-85052-005.pdf"
"366551675","1991-05-03","1991-06-28","May 3, 1991-June 28, 1991","Folder title date range","Presidential Meetings--Memorandum of Conversations 5/3/91-6/28/91","91108-006","4545941","Presidential Correspondence Files","Trade Policy and Market Access","Volume XXX review","Presidential conversations; Economic-content review; Parallel-copy check; Trade and market access; Debt and international finance; Economic summits and G-7; Transition economies; Energy; Agriculture","The complete Scowcroft folder contains presidential memoranda of conversation or telephone conversations with substantive economic-policy OCR signals. Review each conversation separately and promote only the passages that bear directly on Volume XXX. Parallel-copy control: match each conversation to the Bush Library Memcons and Telcons index and its canonical NARA item before selection. A Scowcroft folder copy is not a second documentary entry.","The official file-unit PDF is online. This collection-wide pass did not establish its served-PDF page count or item boundaries; page totals on withdrawal sheets describe individual entries, not the complete file unit.","verified","George H.W. Bush Presidential Records","Presidential Correspondence Files","Presidential Memcons Files","true","0","59691036","59691036","HTTP Content-Length","Restricted - Possibly","268443","0","0","30","0","4","326","63","48","101","41","21","23","14","George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Presidential Correspondence Files, Presidential Memcons Files, OA/ID 91108–006, Presidential Meetings—Memorandum of Conversations 05/03/91—06/28/91.","Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Presidential Correspondence Files, Presidential Memcons Files, OA/ID 91108–006, Presidential Meetings—Memorandum of Conversations 05/03/91—06/28/91.","https://catalog.archives.gov/id/366551675","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-gbs/4545941/41-bpr-scow-pcor-memcon-91108-006.pdf"
"366551700","1991-05-03","1991-07-21","May 3, 1991-July 21, 1991","Folder title date range","Presidential Telephone Calls--Memorandum of Conversations 5/3/91-7/21/91","91112-008","4545941","Presidential Correspondence Files","Monetary Policy, Debt, and International Institutions","Volume XXX review","Presidential telephone conversations; Economic-content review; Parallel-copy check; Trade and market access; Debt and international finance; Economic summits and G-7; Transition economies; Energy; Agriculture","The complete Scowcroft folder contains presidential memoranda of conversation or telephone conversations with substantive economic-policy OCR signals. Review each conversation separately and promote only the passages that bear directly on Volume XXX. Parallel-copy control: match each conversation to the Bush Library Memcons and Telcons index and its canonical NARA item before selection. A Scowcroft folder copy is not a second documentary entry.","The official file-unit PDF is online. This collection-wide pass did not establish its served-PDF page count or item boundaries; page totals on withdrawal sheets describe individual entries, not the complete file unit.","verified","George H.W. Bush Presidential Records","Presidential Correspondence Files","Presidential Telcon Files","true","0","44154826","44154824","HTTP Content-Length","Restricted - Possibly","195993","0","0","42","0","6","154","36","38","6","33","9","6","4","George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Presidential Correspondence Files, Presidential Telcon Files, OA/ID 91112–008, Presidential Telephone Calls—Memorandum of Conversations 5/3/91—7/21/91.","Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Presidential Correspondence Files, Presidential Telcon Files, OA/ID 91112–008, Presidential Telephone Calls—Memorandum of Conversations 5/3/91—7/21/91.","https://catalog.archives.gov/id/366551700","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-gbs/4545941/41-bpr-scow-pcor-telcon-91112-008.pdf"
"366552238","1991-05-31","1991-09-30","May 31, 1991-September 30, 1991","Folder title date range","May 31, 1991 to September 30, 1991","85045-005","74785834","Brent Scowcroft Gulf War Article Files","Series context and cross-volume routing","Reference context","","","","verified","George H.W. Bush Presidential Records","Gulf War Articles Files","","true","0","","1234","Served size not measured","Restricted - Possibly","12399","0","0","0","0","6","5","0","5","0","0","0","0","0","George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Gulf War Articles Files, OA/ID 85045–005, May 31, 1991 to September 30, 1991.","Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Gulf War Articles Files, OA/ID 85045–005, May 31, 1991 to September 30, 1991.","https://catalog.archives.gov/id/366552238","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-gbs/74785834/41-bpr-scow-gwa-85045-005.pdf"
"366552268","1991-06-01","1991-06-30","June 1991","Folder title month","June 1991","85048-006","74785753","Brent Scowcroft Scheduled Calls Files","Series context and cross-volume routing","Reference context","","","","verified","George H.W. Bush Presidential Records","Scheduled Calls Files","","true","0","5283589","1234","HTTP Content-Length","Restricted - Possibly","23499","0","0","0","0","3","2","0","2","0","0","0","0","0","George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Scheduled Calls Files, OA/ID 85048–006, June 1991.","Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Scheduled Calls Files, OA/ID 85048–006, June 1991.","https://catalog.archives.gov/id/366552268","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-gbs/74785753/41-bpr-scow-schcalls-85048-006.pdf"
"366552316","1991-06-01","1991-06-30","June 1991","Folder title month","June 1991","85052-006","74785758","Brent Scowcroft Schedule Files","Series context and cross-volume routing","Reference context","","","","verified","George H.W. Bush Presidential Records","Schedule Files","","true","0","3068598","1234","HTTP Content-Length","Restricted - Possibly","10915","0","0","0","0","3","3","0","2","0","0","0","0","1","George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Schedule Files, OA/ID 85052–006, June 1991.","Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Schedule Files, OA/ID 85052–006, June 1991.","https://catalog.archives.gov/id/366552316","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-gbs/74785758/41-bpr-scow-schedule-85052-006.pdf"
"366552269","1991-07-01","1991-07-31","July 1991","Folder title month","July 1991","85048-007","74785753","Brent Scowcroft Scheduled Calls Files","Series context and cross-volume routing","Reference context","","","","verified","George H.W. Bush Presidential Records","Scheduled Calls Files","","true","0","18427979","1234","HTTP Content-Length","Restricted - Possibly","90812","0","0","0","0","0","51","26","1","1","1","0","0","3","George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Scheduled Calls Files, OA/ID 85048–007, July 1991.","Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Scheduled Calls Files, OA/ID 85048–007, July 1991.","https://catalog.archives.gov/id/366552269","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-gbs/74785753/41-bpr-scow-schcalls-85048-007.pdf"
"366552317","1991-07-01","1991-07-31","July 1991","Folder title month","July 1991","85052-007","74785758","Brent Scowcroft Schedule Files","Series context and cross-volume routing","Reference context","","","","verified","George H.W. Bush Presidential Records","Schedule Files","","true","0","3259468","1234","HTTP Content-Length","Restricted - Possibly","13018","0","0","0","0","5","4","0","4","0","0","0","0","0","George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Schedule Files, OA/ID 85052–007, July 1991.","Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Schedule Files, OA/ID 85052–007, July 1991.","https://catalog.archives.gov/id/366552317","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-gbs/74785758/41-bpr-scow-schedule-85052-007.pdf"
"366551868","1991-07-01","1991-07-31","July 1991","Folder title month","China: Post-Tiananmen (July 1991)","91133-005","4545955","China Chronological Files","Series context and cross-volume routing","Series context","","","","verified","George H.W. Bush Presidential Records","China Chronological Files","Post-Tiananmen Files","true","0","4271997","4271997","HTTP Content-Length","Restricted - Possibly","12762","0","2","0","0","0","1","0","0","1","0","0","0","0","George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, China Chronological Files, Post-Tiananmen Files, OA/ID 91133–005, China: Post-Tiananmen (July 1991).","Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, China Chronological Files, Post-Tiananmen Files, OA/ID 91133–005, China: Post-Tiananmen (July 1991).","https://catalog.archives.gov/id/366551868","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-gbs/4545955/41-bpr-scow-cc-ptian-91133-005.pdf"
"366551845","1991-07-01","1991-12-31","July-December 1991","Folder title month range","Gorbachev -Sensitive July-December 1991 [1]","91130-003","4708331","Special Separate USSR Notes Files","Series context and cross-volume routing","Series context","","","","verified","George H.W. Bush Presidential Records","Special Separate USSR Notes Files","Gorbachev Files","true","0","40780661","40780660","HTTP Content-Length","Restricted - Possibly","152996","0","0","0","0","12","167","63","42","4","35","0","10","0","George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Special Separate USSR Notes Files, Gorbachev Files, OA/ID 91130–003, Gorbachev -Sensitive July—December 1991 [1].","Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Special Separate USSR Notes Files, Gorbachev Files, OA/ID 91130–003, Gorbachev -Sensitive July—December 1991 [1].","https://catalog.archives.gov/id/366551845","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-gbs/4708331/41-bpr-scow-ssussr-gor-91130-003.pdf"
"366551846","1991-07-01","1991-12-31","July-December 1991","Folder title month range","Gorbachev -Sensitive July-December 1991 [2]","91130-004","4708331","Special Separate USSR Notes Files","Series context and cross-volume routing","Series context","","","","verified","George H.W. Bush Presidential Records","Special Separate USSR Notes Files","Gorbachev Files","true","0","35704321","35704320","HTTP Content-Length","Restricted - Possibly","114008","0","0","2","0","16","57","8","29","0","0","5","3","0","George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Special Separate USSR Notes Files, Gorbachev Files, OA/ID 91130–004, Gorbachev -Sensitive July—December 1991 [2].","Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Special Separate USSR Notes Files, Gorbachev Files, OA/ID 91130–004, Gorbachev -Sensitive July—December 1991 [2].","https://catalog.archives.gov/id/366551846","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-gbs/4708331/41-bpr-scow-ssussr-gor-91130-004.pdf"
